BinCenter (ps);Histo01;Histo02;Histo03;Histo04
6510.5;0;0;37;39
6511.5;0;0;39;33
6512.5;0;0;46;52
6513.5;0;0;37;40
6514.5;0;0;34;41
6515.5;0;0;32;33
6516.5;0;0;46;40
6517.5;0;0;34;35
6518.5;0;0;37;38
6519.5;0;0;35;33
6520.5;0;0;42;48
6521.5;0;0;43;43
6522.5;0;0;47;37
6523.5;0;0;42;43
6524.5;0;0;40;42
6525.5;0;0;44;39
6526.5;0;0;35;34
6527.5;0;0;39;39
6528.5;0;0;23;35
6529.5;0;0;45;52
6530.5;0;0;32;46
6531.5;0;0;35;33
6532.5;0;0;40;44
6533.5;0;0;39;40
6534.5;0;0;27;47
6535.5;0;0;41;43
6536.5;0;0;37;39
6537.5;0;0;30;39
6538.5;0;0;37;32
6539.5;0;0;38;35
6540.5;0;0;37;41
6541.5;0;0;56;45
6542.5;0;0;30;28
6543.5;0;0;37;42
6544.5;0;0;47;31
6545.5;0;0;35;39
6546.5;0;0;38;41
6547.5;0;0;36;39
6548.5;0;0;41;43
6549.5;0;0;47;33
6550.5;0;0;47;38
6551.5;0;0;59;27
6552.5;0;0;39;45
6553.5;0;0;29;34
6554.5;0;0;47;41
6555.5;0;0;33;39
6556.5;0;0;36;57
6557.5;0;0;33;39
6558.5;0;0;50;45
6559.5;0;0;42;37
6560.5;0;0;38;41
6561.5;0;0;39;44
6562.5;0;0;38;30
6563.5;0;0;36;45
6564.5;0;0;46;33
6565.5;0;0;31;37
6566.5;0;0;32;42
6567.5;0;0;37;33
6568.5;0;0;30;41
6569.5;0;0;47;32
6570.5;0;0;31;33
6571.5;0;0;37;44
6572.5;0;0;37;45
6573.5;0;0;47;39
6574.5;0;0;45;42
6575.5;0;0;35;55
6576.5;0;0;35;39
6577.5;0;0;37;35
6578.5;0;0;37;42
6579.5;0;0;43;45
6580.5;0;0;42;47
6581.5;0;0;39;39
6582.5;0;0;36;34
6583.5;0;0;29;45
6584.5;0;0;44;37
6585.5;0;0;29;42
6586.5;0;0;39;42
6587.5;0;0;39;42
6588.5;0;0;38;31
6589.5;0;0;49;37
6590.5;0;0;36;33
6591.5;0;0;36;30
6592.5;0;0;39;44
6593.5;0;0;39;53
6594.5;0;0;40;41
6595.5;0;0;54;35
6596.5;0;0;33;38
6597.5;0;0;44;40
6598.5;0;0;43;36
6599.5;0;0;29;42
6600.5;0;0;34;41
6601.5;0;0;45;45
6602.5;0;0;52;53
6603.5;0;0;44;29
6604.5;0;0;34;28
6605.5;0;0;37;36
6606.5;0;0;33;43
6607.5;0;0;58;27
6608.5;0;0;41;41
6609.5;0;0;38;39
6610.5;0;0;38;31
6611.5;0;0;51;41
6612.5;0;0;37;37
6613.5;0;0;38;39
6614.5;0;0;39;37
6615.5;0;0;32;48
6616.5;0;0;32;42
6617.5;0;0;30;43
6618.5;0;0;36;35
6619.5;0;0;35;52
6620.5;0;0;38;47
6621.5;0;0;43;32
6622.5;0;0;32;33
6623.5;0;0;36;44
6624.5;0;0;42;41
6625.5;0;0;35;47
6626.5;0;0;44;46
6627.5;0;0;39;34
6628.5;0;0;35;41
6629.5;0;0;31;42
6630.5;0;0;32;43
6631.5;0;0;40;36
6632.5;0;0;33;29
6633.5;0;0;41;36
6634.5;0;0;43;37
6635.5;0;0;41;39
6636.5;0;0;43;34
6637.5;0;0;35;40
6638.5;0;0;39;42
6639.5;0;0;51;41
6640.5;0;0;42;34
6641.5;0;0;30;37
6642.5;0;0;35;49
6643.5;0;0;46;47
6644.5;0;0;43;36
6645.5;0;0;40;43
6646.5;0;0;44;31
6647.5;0;0;40;41
6648.5;0;0;31;35
6649.5;0;0;39;43
6650.5;0;0;37;32
6651.5;0;0;50;40
6652.5;0;0;31;45
6653.5;0;0;46;34
6654.5;0;0;39;28
6655.5;0;0;46;28
6656.5;0;0;26;37
6657.5;0;0;33;28
6658.5;0;0;51;44
6659.5;0;0;47;48
6660.5;0;0;40;41
6661.5;0;0;43;44
6662.5;0;0;37;48
6663.5;0;0;46;44
6664.5;0;0;34;43
6665.5;0;0;35;37
6666.5;0;0;28;40
6667.5;0;0;37;42
6668.5;0;0;29;47
6669.5;0;0;34;43
6670.5;0;0;38;35
6671.5;0;0;39;44
6672.5;0;0;30;37
6673.5;0;0;41;45
6674.5;0;0;50;49
6675.5;0;0;47;43
6676.5;0;0;40;40
6677.5;0;0;37;37
6678.5;0;0;48;36
6679.5;0;0;47;40
6680.5;0;0;35;31
6681.5;0;0;38;45
6682.5;0;0;44;40
6683.5;0;0;34;41
6684.5;0;0;49;39
6685.5;0;0;27;47
6686.5;0;0;33;41
6687.5;0;0;38;57
6688.5;0;0;39;41
6689.5;0;0;36;42
6690.5;0;0;34;42
6691.5;0;0;38;41
6692.5;0;0;41;36
6693.5;0;0;44;32
6694.5;0;0;28;35
6695.5;0;0;42;35
6696.5;0;0;33;44
6697.5;0;0;32;45
6698.5;0;0;30;52
6699.5;0;0;37;43
6700.5;0;0;30;34
6701.5;0;0;29;33
6702.5;0;0;48;44
6703.5;0;0;41;25
6704.5;0;0;35;38
6705.5;0;0;38;39
6706.5;0;0;44;43
6707.5;0;0;42;37
6708.5;0;0;49;35
6709.5;0;0;43;46
6710.5;0;0;47;38
6711.5;0;0;40;51
6712.5;0;0;30;32
6713.5;0;0;35;41
6714.5;0;0;41;45
6715.5;0;0;43;39
6716.5;0;0;28;42
6717.5;0;0;34;37
6718.5;0;0;34;41
6719.5;0;0;31;39
6720.5;0;0;39;31
6721.5;0;0;36;41
6722.5;0;0;37;38
6723.5;0;0;50;37
6724.5;0;0;43;39
6725.5;0;0;36;36
6726.5;0;0;33;39
6727.5;0;0;35;47
6728.5;0;0;42;41
6729.5;0;0;31;34
6730.5;0;0;39;46
6731.5;0;0;48;37
6732.5;0;0;42;37
6733.5;0;0;47;31
6734.5;0;0;42;42
6735.5;0;0;37;43
6736.5;0;0;37;40
6737.5;0;0;29;28
6738.5;0;0;21;33
6739.5;0;0;53;40
6740.5;0;0;37;28
6741.5;0;0;43;38
6742.5;0;0;38;39
6743.5;0;0;32;41
6744.5;0;0;49;24
6745.5;0;0;53;28
6746.5;0;0;41;39
6747.5;0;0;49;51
6748.5;0;0;44;40
6749.5;0;0;41;29
6750.5;0;0;39;33
6751.5;0;0;36;31
6752.5;0;0;49;41
6753.5;0;0;41;44
6754.5;0;0;36;42
6755.5;0;0;38;35
6756.5;0;0;34;45
6757.5;0;0;41;48
6758.5;0;0;37;36
6759.5;0;0;20;48
6760.5;0;0;42;37
6761.5;0;0;41;39
6762.5;0;0;36;41
6763.5;0;0;30;35
6764.5;0;0;28;45
6765.5;0;0;34;35
6766.5;0;0;44;39
6767.5;0;0;36;43
6768.5;0;0;39;48
6769.5;0;0;30;36
6770.5;0;0;51;46
6771.5;0;0;32;39
6772.5;0;0;34;42
6773.5;0;0;36;48
6774.5;0;0;44;34
6775.5;0;0;37;30
6776.5;0;0;41;31
6777.5;0;0;34;43
6778.5;0;0;25;51
6779.5;0;0;43;36
6780.5;0;0;37;37
6781.5;0;0;37;27
6782.5;0;0;45;40
6783.5;0;0;47;40
6784.5;0;0;36;39
6785.5;0;0;29;39
6786.5;0;0;47;47
6787.5;0;0;42;37
6788.5;0;0;36;31
6789.5;0;0;34;27
6790.5;0;0;31;35
6791.5;0;0;32;35
6792.5;0;0;45;35
6793.5;0;0;34;39
6794.5;0;0;35;42
6795.5;0;0;44;42
6796.5;0;0;41;37
6797.5;0;0;46;37
6798.5;0;0;30;36
6799.5;0;0;35;41
6800.5;0;0;38;26
6801.5;0;0;36;29
6802.5;0;0;32;34
6803.5;0;0;41;33
6804.5;0;0;38;39
6805.5;0;0;31;48
6806.5;0;0;35;40
6807.5;0;0;47;30
6808.5;0;0;35;35
6809.5;0;0;45;38
6810.5;0;0;37;38
6811.5;0;0;32;49
6812.5;0;0;46;33
6813.5;0;0;37;40
6814.5;0;0;31;40
6815.5;0;0;55;47
6816.5;0;0;38;40
6817.5;0;0;32;36
6818.5;0;0;46;49
6819.5;0;0;34;39
6820.5;0;0;37;32
6821.5;0;0;42;41
6822.5;0;0;40;40
6823.5;0;0;26;43
6824.5;0;0;42;36
6825.5;0;0;42;45
6826.5;0;0;42;48
6827.5;0;0;35;40
6828.5;0;0;39;50
6829.5;0;0;37;41
6830.5;0;0;43;38
6831.5;0;0;45;44
6832.5;0;0;31;25
6833.5;0;0;34;41
6834.5;0;0;40;35
6835.5;0;0;35;47
6836.5;0;0;38;39
6837.5;0;0;29;36
6838.5;0;0;49;34
6839.5;0;0;33;36
6840.5;0;0;38;35
6841.5;0;0;28;47
6842.5;0;0;46;41
6843.5;0;0;34;36
6844.5;0;0;25;27
6845.5;0;0;31;45
6846.5;0;0;42;44
6847.5;0;0;50;48
6848.5;0;0;42;42
6849.5;0;0;39;44
6850.5;0;0;35;33
6851.5;0;0;43;34
6852.5;0;0;32;35
6853.5;0;0;36;34
6854.5;0;0;49;50
6855.5;0;0;37;35
6856.5;0;0;43;45
6857.5;0;0;42;45
6858.5;0;0;38;43
6859.5;0;0;44;31
6860.5;0;0;49;37
6861.5;0;0;43;29
6862.5;0;0;26;28
6863.5;1;0;33;32
6864.5;0;0;37;37
6865.5;0;0;30;39
6866.5;0;0;40;32
6867.5;0;0;61;48
6868.5;0;0;35;43
6869.5;0;0;39;38
6870.5;0;0;35;39
6871.5;0;0;39;38
6872.5;0;0;39;38
6873.5;0;0;28;45
6874.5;0;0;39;34
6875.5;0;0;38;34
6876.5;0;0;42;27
6877.5;0;0;43;49
6878.5;0;0;33;32
6879.5;0;0;41;39
6880.5;0;0;43;52
6881.5;0;0;42;40
6882.5;0;0;40;36
6883.5;0;0;34;37
6884.5;0;0;34;43
6885.5;0;0;36;35
6886.5;0;0;40;44
6887.5;0;0;49;33
6888.5;0;0;25;42
6889.5;0;0;44;46
6890.5;0;0;42;52
6891.5;0;0;30;42
6892.5;0;0;38;43
6893.5;0;0;40;34
6894.5;0;0;50;42
6895.5;0;0;38;37
6896.5;0;0;26;43
6897.5;0;0;36;45
6898.5;0;0;42;36
6899.5;0;0;42;38
6900.5;0;0;36;38
6901.5;0;0;26;34
6902.5;0;0;37;48
6903.5;0;0;40;33
6904.5;0;0;38;43
6905.5;0;0;42;39
6906.5;0;0;41;26
6907.5;0;0;37;41
6908.5;0;0;40;39
6909.5;0;0;34;45
6910.5;0;0;39;40
6911.5;0;0;46;47
6912.5;0;0;40;41
6913.5;0;0;38;34
6914.5;0;0;31;33
6915.5;0;0;32;41
6916.5;0;0;33;35
6917.5;0;0;34;30
6918.5;0;0;33;43
6919.5;0;0;43;51
6920.5;0;0;41;35
6921.5;0;0;34;45
6922.5;0;0;43;39
6923.5;0;0;41;26
6924.5;0;0;41;28
6925.5;0;0;28;33
6926.5;0;0;46;34
6927.5;0;0;41;37
6928.5;0;0;39;50
6929.5;0;0;32;33
6930.5;0;0;34;40
6931.5;0;0;39;36
6932.5;0;0;21;31
6933.5;0;0;42;39
6934.5;0;0;41;36
6935.5;0;0;40;38
6936.5;0;0;38;47
6937.5;0;0;43;50
6938.5;0;0;32;49
6939.5;0;0;34;43
6940.5;0;0;37;31
6941.5;0;0;51;41
6942.5;0;0;39;34
6943.5;0;0;43;50
6944.5;0;0;36;42
6945.5;0;0;35;37
6946.5;0;0;44;40
6947.5;0;0;41;25
6948.5;0;0;39;37
6949.5;0;0;36;46
6950.5;0;0;37;32
6951.5;0;0;31;45
6952.5;0;0;44;32
6953.5;0;0;39;44
6954.5;0;0;33;42
6955.5;0;0;45;42
6956.5;0;0;40;46
6957.5;0;0;47;48
6958.5;0;0;31;37
6959.5;0;0;38;38
6960.5;0;0;37;48
6961.5;0;0;29;40
6962.5;0;0;33;44
6963.5;0;0;42;51
6964.5;0;0;41;34
6965.5;0;0;41;44
6966.5;0;0;35;28
6967.5;0;0;40;44
6968.5;0;0;36;41
6969.5;0;0;49;35
6970.5;0;0;45;29
6971.5;0;0;30;35
6972.5;0;0;42;42
6973.5;0;0;51;39
6974.5;0;0;44;41
6975.5;0;0;53;34
6976.5;0;0;27;40
6977.5;0;0;33;42
6978.5;0;0;42;38
6979.5;0;0;41;36
6980.5;0;0;41;44
6981.5;0;0;41;32
6982.5;0;0;34;35
6983.5;0;0;43;32
6984.5;0;0;39;25
6985.5;0;0;49;40
6986.5;0;0;46;42
6987.5;0;0;38;37
6988.5;0;0;39;39
6989.5;0;0;32;37
6990.5;0;0;37;35
6991.5;0;0;30;40
6992.5;0;0;45;34
6993.5;0;0;43;37
6994.5;0;0;32;37
6995.5;0;0;37;40
6996.5;0;0;40;26
6997.5;0;0;45;46
6998.5;0;0;42;43
6999.5;0;0;52;43
7000.5;0;0;42;31
7001.5;0;0;37;43
7002.5;0;0;44;35
7003.5;0;0;35;37
7004.5;0;0;39;44
7005.5;0;0;35;36
7006.5;0;0;37;40
7007.5;0;0;35;51
7008.5;0;0;37;41
7009.5;0;0;40;43
7010.5;0;0;30;38
7011.5;0;0;40;38
7012.5;0;0;44;48
7013.5;0;0;37;42
7014.5;0;0;44;39
7015.5;0;0;28;32
7016.5;0;0;42;37
7017.5;0;0;34;41
7018.5;0;0;27;42
7019.5;0;0;40;49
7020.5;0;0;33;45
7021.5;0;0;51;38
7022.5;0;0;31;25
7023.5;0;0;46;47
7024.5;0;0;38;38
7025.5;0;0;51;46
7026.5;0;0;25;38
7027.5;0;0;45;39
7028.5;0;0;41;48
7029.5;0;0;31;37
7030.5;0;0;36;39
7031.5;0;0;38;31
7032.5;0;0;42;45
7033.5;0;0;38;36
7034.5;0;0;37;47
7035.5;0;0;33;53
7036.5;0;0;46;35
7037.5;0;0;50;36
7038.5;0;0;38;41
7039.5;0;0;44;38
7040.5;0;0;41;26
7041.5;0;0;40;36
7042.5;0;0;30;35
7043.5;0;0;43;41
7044.5;0;0;44;41
7045.5;0;0;34;39
7046.5;0;0;37;35
7047.5;0;0;39;41
7048.5;0;0;35;31
7049.5;0;0;37;46
7050.5;0;0;36;48
7051.5;0;0;40;46
7052.5;0;0;39;42
7053.5;0;0;37;27
7054.5;0;0;27;34
7055.5;0;0;47;36
7056.5;0;0;33;38
7057.5;0;0;38;38
7058.5;0;0;34;46
7059.5;0;0;37;38
7060.5;0;0;47;37
7061.5;0;0;41;45
7062.5;0;0;48;48
7063.5;0;0;43;29
7064.5;0;0;43;42
7065.5;0;0;47;36
7066.5;0;0;43;38
7067.5;0;0;33;46
7068.5;0;0;30;34
7069.5;0;0;23;47
7070.5;0;0;35;32
7071.5;0;0;45;27
7072.5;0;0;39;46
7073.5;0;0;35;48
7074.5;0;0;37;48
7075.5;0;0;29;28
7076.5;0;0;38;38
7077.5;0;0;43;41
7078.5;0;0;46;32
7079.5;0;0;57;38
7080.5;0;0;43;28
7081.5;0;0;31;37
7082.5;0;0;32;44
7083.5;0;0;35;45
7084.5;0;0;31;32
7085.5;0;0;41;32
7086.5;0;0;43;55
7087.5;0;0;41;27
7088.5;0;0;39;29
7089.5;0;0;44;34
7090.5;0;0;33;60
7091.5;0;0;47;37
7092.5;0;0;43;30
7093.5;0;0;34;44
7094.5;0;0;48;27
7095.5;0;0;25;42
7096.5;0;0;36;37
7097.5;0;0;48;39
7098.5;0;0;44;37
7099.5;0;0;47;41
7100.5;0;0;39;41
7101.5;0;0;46;53
7102.5;0;0;40;26
7103.5;0;0;41;46
7104.5;0;0;48;39
7105.5;0;0;44;27
7106.5;0;0;35;40
7107.5;0;0;37;40
7108.5;0;0;42;44
7109.5;0;0;37;41
7110.5;0;0;47;29
7111.5;0;0;42;27
7112.5;0;0;33;46
7113.5;0;0;35;35
7114.5;0;0;34;39
7115.5;0;0;44;35
7116.5;0;0;43;39
7117.5;0;0;41;32
7118.5;0;0;44;34
7119.5;0;0;36;41
7120.5;0;0;35;41
7121.5;0;0;40;43
7122.5;0;0;33;41
7123.5;0;0;38;39
7124.5;0;0;35;33
7125.5;0;0;44;46
7126.5;0;0;33;51
7127.5;0;0;51;29
7128.5;0;0;38;33
7129.5;0;0;36;41
7130.5;0;0;39;47
7131.5;0;0;39;43
7132.5;0;0;40;38
7133.5;0;0;32;33
7134.5;0;0;33;28
7135.5;0;0;39;40
7136.5;0;0;53;47
7137.5;0;0;47;45
7138.5;0;0;39;48
7139.5;0;0;37;49
7140.5;0;0;42;38
7141.5;0;0;31;41
7142.5;0;0;49;44
7143.5;0;0;36;36
7144.5;0;0;33;56
7145.5;0;0;37;36
7146.5;0;0;33;38
7147.5;0;0;42;37
7148.5;0;0;40;27
7149.5;0;0;30;43
7150.5;0;0;42;41
7151.5;0;0;30;38
7152.5;0;0;41;28
7153.5;0;0;43;47
7154.5;0;0;31;33
7155.5;0;0;32;40
7156.5;0;0;36;36
7157.5;0;0;38;34
7158.5;0;0;29;31
7159.5;0;0;36;49
7160.5;0;0;53;39
7161.5;0;0;30;32
7162.5;0;0;46;39
7163.5;0;0;48;43
7164.5;0;0;31;57
7165.5;0;0;35;47
7166.5;0;0;43;31
7167.5;0;0;34;38
7168.5;0;0;36;43
7169.5;0;0;45;44
7170.5;0;0;29;32
7171.5;0;0;46;31
7172.5;0;0;38;25
7173.5;0;0;37;40
7174.5;0;0;48;45
7175.5;0;0;41;43
7176.5;0;0;44;41
7177.5;0;0;42;42
7178.5;0;0;23;33
7179.5;0;0;30;45
7180.5;0;0;41;54
7181.5;0;0;47;42
7182.5;0;0;46;37
7183.5;0;0;22;33
7184.5;0;0;33;37
7185.5;0;0;51;37
7186.5;0;0;29;42
7187.5;0;0;41;28
7188.5;0;0;51;39
7189.5;0;0;39;39
7190.5;0;0;28;34
7191.5;0;0;44;41
7192.5;0;0;32;33
7193.5;0;0;37;41
7194.5;0;0;45;19
7195.5;0;0;39;28
7196.5;0;0;40;53
7197.5;0;0;40;33
7198.5;0;0;39;50
7199.5;0;0;41;39
7200.5;0;0;42;41
7201.5;0;0;43;37
7202.5;0;0;38;41
7203.5;0;0;34;35
7204.5;0;0;40;41
7205.5;0;0;56;37
7206.5;0;0;41;33
7207.5;0;0;38;35
7208.5;0;0;40;53
7209.5;0;0;28;33
7210.5;0;0;46;36
7211.5;0;0;47;34
7212.5;0;0;36;45
7213.5;0;0;31;33
7214.5;0;0;42;35
7215.5;0;0;45;43
7216.5;0;0;36;37
7217.5;0;0;45;44
7218.5;0;0;22;39
7219.5;0;0;59;27
7220.5;0;0;41;48
7221.5;0;0;37;40
7222.5;0;0;37;37
7223.5;0;0;37;45
7224.5;0;0;46;43
7225.5;0;0;31;37
7226.5;0;0;36;34
7227.5;0;0;45;24
7228.5;0;0;40;39
7229.5;0;0;37;41
7230.5;0;0;39;39
7231.5;0;0;35;37
7232.5;0;0;38;39
7233.5;0;0;39;36
7234.5;0;0;44;45
7235.5;0;0;42;44
7236.5;0;0;40;42
7237.5;0;0;39;42
7238.5;0;0;32;51
7239.5;0;0;43;42
7240.5;0;0;34;41
7241.5;0;0;32;25
7242.5;0;0;36;27
7243.5;0;0;36;46
7244.5;0;0;40;24
7245.5;0;0;41;40
7246.5;0;0;35;34
7247.5;0;0;30;33
7248.5;0;0;46;48
7249.5;0;0;44;43
7250.5;0;0;42;25
7251.5;0;0;40;48
7252.5;0;0;44;41
7253.5;1;0;40;40
7254.5;0;0;48;42
7255.5;0;0;41;41
7256.5;0;0;35;36
7257.5;0;0;37;39
7258.5;0;0;30;39
7259.5;0;0;44;43
7260.5;0;0;40;33
7261.5;0;0;46;37
7262.5;0;0;43;32
7263.5;0;0;40;38
7264.5;0;0;39;44
7265.5;0;0;32;34
7266.5;0;0;45;33
7267.5;0;0;33;37
7268.5;0;0;28;32
7269.5;0;0;56;30
7270.5;0;0;36;50
7271.5;0;0;37;28
7272.5;0;0;32;50
7273.5;0;0;47;41
7274.5;0;0;40;33
7275.5;0;0;40;39
7276.5;0;0;41;40
7277.5;0;0;38;40
7278.5;0;0;44;29
7279.5;0;0;37;40
7280.5;0;0;43;40
7281.5;0;0;31;37
7282.5;0;0;40;35
7283.5;0;0;30;38
7284.5;0;0;40;43
7285.5;0;0;43;44
7286.5;0;0;45;46
7287.5;0;0;25;37
7288.5;0;0;43;39
7289.5;0;0;46;46
7290.5;0;0;39;41
7291.5;0;0;50;41
7292.5;0;0;38;37
7293.5;0;0;37;34
7294.5;0;0;28;30
7295.5;0;0;42;43
7296.5;0;0;43;42
7297.5;0;0;51;55
7298.5;0;0;40;49
7299.5;0;0;49;38
7300.5;0;0;33;40
7301.5;0;0;43;43
7302.5;0;0;45;33
7303.5;0;0;27;49
7304.5;0;0;28;41
7305.5;0;0;38;42
7306.5;0;0;43;36
7307.5;0;0;35;40
7308.5;0;0;42;31
7309.5;0;0;38;39
7310.5;0;0;27;38
7311.5;0;0;34;32
7312.5;0;0;32;44
7313.5;0;0;46;29
7314.5;0;0;36;45
7315.5;0;0;40;41
7316.5;0;0;40;48
7317.5;0;0;32;38
7318.5;0;0;37;40
7319.5;0;0;34;42
7320.5;0;0;43;36
7321.5;0;0;42;46
7322.5;0;0;37;37
7323.5;0;0;37;39
7324.5;0;0;46;37
7325.5;0;0;35;48
7326.5;0;0;31;36
7327.5;0;0;36;30
7328.5;0;0;50;37
7329.5;0;0;34;34
7330.5;0;0;46;37
7331.5;0;0;30;36
7332.5;0;0;36;37
7333.5;0;0;47;33
7334.5;0;0;41;41
7335.5;0;0;37;27
7336.5;0;0;35;42
7337.5;0;0;48;35
7338.5;0;0;37;32
7339.5;0;0;34;37
7340.5;0;0;45;48
7341.5;0;0;33;50
7342.5;0;0;35;31
7343.5;0;0;41;37
7344.5;0;0;41;40
7345.5;0;0;46;37
7346.5;0;0;47;38
7347.5;0;0;42;25
7348.5;0;0;49;42
7349.5;0;0;39;34
7350.5;0;0;45;45
7351.5;0;0;45;51
7352.5;0;0;43;30
7353.5;0;0;45;24
7354.5;0;0;43;34
7355.5;0;0;52;28
7356.5;0;0;30;31
7357.5;0;0;32;35
7358.5;0;0;36;46
7359.5;0;0;31;36
7360.5;0;0;33;52
7361.5;0;0;49;35
7362.5;0;0;35;39
7363.5;0;0;42;37
7364.5;0;0;38;42
7365.5;0;0;46;39
7366.5;0;0;41;42
7367.5;0;0;38;36
7368.5;0;0;38;40
7369.5;0;0;46;37
7370.5;0;0;39;28
7371.5;0;0;37;42
7372.5;0;0;38;44
7373.5;0;0;42;47
7374.5;0;0;36;31
7375.5;0;0;30;32
7376.5;0;0;40;37
7377.5;0;0;41;50
7378.5;0;0;36;39
7379.5;0;0;33;30
7380.5;0;0;45;36
7381.5;0;0;45;32
7382.5;0;0;26;35
7383.5;0;0;39;45
7384.5;0;0;33;41
7385.5;0;0;41;33
7386.5;0;0;37;52
7387.5;0;0;48;40
7388.5;0;0;41;30
7389.5;0;0;45;45
7390.5;0;0;38;40
7391.5;0;0;39;42
7392.5;0;0;31;38
7393.5;0;0;30;24
7394.5;0;0;27;35
7395.5;0;0;45;33
7396.5;0;0;41;40
7397.5;0;0;39;36
7398.5;0;0;36;28
7399.5;0;0;41;49
7400.5;0;0;27;30
7401.5;0;0;38;25
7402.5;0;0;36;42
7403.5;0;0;49;46
7404.5;0;0;36;37
7405.5;0;0;35;27
7406.5;0;0;36;30
7407.5;0;0;46;46
7408.5;0;0;34;42
7409.5;1;0;41;36
7410.5;0;0;42;36
7411.5;0;0;27;39
7412.5;0;0;40;43
7413.5;0;0;38;45
7414.5;0;0;43;45
7415.5;0;0;42;44
7416.5;0;0;41;37
7417.5;0;0;35;40
7418.5;0;0;41;41
7419.5;0;0;37;45
7420.5;0;0;36;33
7421.5;0;0;35;32
7422.5;0;0;35;30
7423.5;0;0;39;45
7424.5;0;0;40;32
7425.5;0;0;33;32
7426.5;0;0;34;38
7427.5;0;0;39;36
7428.5;0;0;35;37
7429.5;0;0;33;42
7430.5;0;0;44;49
7431.5;0;0;42;33
7432.5;0;0;40;36
7433.5;0;0;40;27
7434.5;0;0;33;29
7435.5;0;0;29;50
7436.5;0;0;46;49
7437.5;0;0;40;40
7438.5;0;0;41;47
7439.5;0;0;52;41
7440.5;0;0;25;37
7441.5;0;0;34;37
7442.5;0;0;50;53
7443.5;0;0;33;50
7444.5;0;0;35;37
7445.5;0;0;40;48
7446.5;0;0;41;34
7447.5;0;0;34;37
7448.5;0;0;53;42
7449.5;0;0;43;53
7450.5;0;0;39;42
7451.5;0;0;33;42
7452.5;0;0;35;44
7453.5;0;0;32;27
7454.5;0;0;31;44
7455.5;0;0;33;43
7456.5;0;0;38;42
7457.5;0;0;37;33
7458.5;0;0;27;46
7459.5;0;0;35;39
7460.5;0;0;45;47
7461.5;0;0;29;42
7462.5;0;0;45;42
7463.5;0;0;35;23
7464.5;0;0;48;36
7465.5;0;0;36;30
7466.5;0;0;41;45
7467.5;0;0;32;46
7468.5;0;0;34;33
7469.5;0;0;33;37
7470.5;0;0;50;25
7471.5;0;0;35;39
7472.5;0;0;40;50
7473.5;0;0;32;36
7474.5;0;0;39;40
7475.5;0;0;38;40
7476.5;0;0;40;30
7477.5;0;0;34;37
7478.5;0;0;39;40
7479.5;0;0;45;41
7480.5;0;0;40;42
7481.5;0;0;46;40
7482.5;0;0;41;36
7483.5;0;0;44;38
7484.5;0;0;36;33
7485.5;0;0;44;33
7486.5;0;0;41;34
7487.5;0;0;44;43
7488.5;0;0;46;31
7489.5;0;0;40;32
7490.5;0;0;32;40
7491.5;0;0;39;41
7492.5;0;0;30;37
7493.5;0;0;40;33
7494.5;0;0;42;46
7495.5;0;0;40;45
7496.5;0;0;38;36
7497.5;0;0;33;39
7498.5;0;0;36;40
7499.5;0;0;34;33
7500.5;1;0;31;39
7501.5;0;0;23;39
7502.5;0;0;39;34
7503.5;0;0;51;39
7504.5;0;0;31;33
7505.5;0;0;37;36
7506.5;0;0;37;46
7507.5;0;0;42;35
7508.5;0;0;39;44
7509.5;0;0;36;45
7510.5;1;0;31;46
7511.5;0;0;31;38
7512.5;0;0;38;39
7513.5;0;0;33;31
7514.5;0;0;40;41
7515.5;0;0;35;41
7516.5;0;0;45;52
7517.5;0;0;43;27
7518.5;0;0;44;31
7519.5;0;0;37;43
7520.5;0;0;55;43
7521.5;0;0;32;41
7522.5;0;0;39;40
7523.5;0;0;47;43
7524.5;0;0;30;39
7525.5;0;0;41;41
7526.5;0;0;35;40
7527.5;0;0;47;46
7528.5;0;0;38;48
7529.5;0;0;33;31
7530.5;0;0;45;38
7531.5;0;0;43;34
7532.5;0;0;45;32
7533.5;0;0;47;28
7534.5;0;0;39;47
7535.5;0;0;37;38
7536.5;0;0;40;34
7537.5;0;0;48;46
7538.5;0;0;39;34
7539.5;0;0;45;49
7540.5;0;0;42;39
7541.5;0;0;38;38
7542.5;0;0;45;58
7543.5;0;0;34;43
7544.5;0;0;46;37
7545.5;0;0;50;32
7546.5;0;0;44;28
7547.5;0;0;33;39
7548.5;0;0;53;28
7549.5;0;0;30;39
7550.5;0;0;36;35
7551.5;0;0;42;53
7552.5;0;0;31;46
7553.5;0;0;35;29
7554.5;0;0;36;30
7555.5;0;0;39;38
7556.5;0;0;37;41
7557.5;0;0;50;38
7558.5;0;0;41;44
7559.5;0;0;53;46
7560.5;0;0;40;34
7561.5;0;0;41;48
7562.5;0;0;38;47
7563.5;0;0;34;44
7564.5;0;0;37;30
7565.5;0;0;43;34
7566.5;0;0;33;41
7567.5;0;0;33;36
7568.5;0;0;42;38
7569.5;0;0;48;24
7570.5;0;0;52;56
7571.5;0;0;40;36
7572.5;0;0;45;45
7573.5;0;0;44;32
7574.5;0;0;46;37
7575.5;0;0;36;43
7576.5;0;0;33;45
7577.5;0;0;42;50
7578.5;0;0;36;36
7579.5;0;0;48;45
7580.5;0;0;30;43
7581.5;0;0;35;37
7582.5;0;0;45;35
7583.5;0;0;43;46
